Weight,Height
80.6436769301408,178.46695007353955
70.75737951204135,184.9431792151021
83.69763681308945,181.57686377521773
79.39323052812927,178.05827621057668
71.36482855643614,184.60154848788295
80.4724765251782,175.2335930479781
80.40018835842923,177.1301065232969
79.8319594954934,177.11755463576574
83.52635555205757,184.3340367252101
82.64578313851663,183.97042823928888
78.81948126447908,178.92144490216614
79.45000784564884,177.59041083541442
70.52131935717242,183.90491709425257
69.76581315055327,182.85708040421318
84.7369468189573,180.9288689737678
70.50719773394088,184.36037197333502
83.30251801140886,181.52641629921376
82.62815027906552,182.5781158630453
79.9851019921636,177.63847666851333
81.28399656906912,179.98268422867778
78.83981622424648,178.45628864068146
70.60669733234683,183.51908037061912
70.19177698905453,182.9768467502473
81.0922490296053,182.07638323941308
82.82620226391535,181.21072504470277
70.39033194159745,184.40318104108482
82.92543779796134,181.4673940075377
71.41363582493246,185.72753621802917
81.73525035544499,179.5078865535529
81.96233279728378,181.34270790834944
70.7110879533748,184.1642222237204
70.64576975404182,185.6314051498116
68.76298318896085,183.31862273147487
69.62022355761508,186.31885963880313
70.80298075713537,186.18377264562204
80.83825186841666,177.32775825382052
78.90625780737948,179.2742970851068
79.65620587436962,177.55862186537016
84.72970726708876,181.93344925446934
69.23186794200575,185.31773621292933
83.51369256305982,182.03152504314815
70.20764094335438,184.94556521287984
71.81141102385668,183.8686563476486
82.55986840419183,177.3489512625274
70.34653896429279,182.74795329168825
84.13666585124062,183.42224913692476
73.05247347969637,184.552941194527
81.42837309399663,177.68289642403002
82.20061535080342,183.20775998115374
71.48636957430219,184.59219402353492
79.20630792802744,177.54290043848556
70.14180342557928,184.41374634783807
78.36697650378788,178.15422919609637
70.79916955599865,184.63211839382265
79.31475501962964,179.56416722682974
83.01011809485621,182.28194115535902
79.35510509654907,176.55637962588315
71.71307169780597,184.05437092229118
81.18180059255027,177.44560100036242
71.2027091599879,185.0221871741075
70.47324768839563,185.48433658822344
69.6539520390288,184.95275067623786
80.31105895874441,178.26277031947322
81.18581327546427,178.4477118875708
84.41677146690056,182.6501893199932
70.946043326125,184.0107930868767
83.26412548149234,183.10305007826676
69.68412818287588,184.8359116134971
84.8923557131606,184.2193904291074
84.51864566446513,184.53055425331382
80.73603572109941,178.51862116681673
80.60254109128364,177.8947584105959
71.11603723530527,184.87484214949544
79.74751398543604,178.1852954297981
82.95311334518198,184.81811835473275
79.25573384741874,177.76375893375433
81.46968579091121,183.41072293630944
81.39348680448181,178.67119952080043
81.97981791049612,176.1812549179838
80.47251633807646,177.84911523453334
86.61879579209295,182.10371122745602
70.45127637480414,183.17115490619656
71.79686422891604,185.3885026615439
72.2467144854229,183.50052811355542
83.11284024607114,181.93184265265677
79.90980150651556,178.14091911759826
83.34528159524767,184.43155194039488
79.24082944628472,175.84855837484776
82.69317651848169,182.02087651424762
70.49295635729723,185.25428194843101
83.87289451072408,184.75136853139566
79.51522632863457,178.3577398642233
70.57167084314598,183.59408785559708
69.60179606605735,185.45738661614703
81.2460878016878,177.82598914617492
83.61683584860558,182.7825373702116
79.01695962534473,177.4116446299951
81.38049755014639,178.51660483382935
82.51406354316741,182.6916738603258
80.40860449828723,177.97617444045014
70.84210954673608,185.88707246917673
72.17603769836111,184.3290404238366
79.56444028501957,179.51178790858563
84.3237723438061,182.91180306660468
83.72956439110631,183.24351434051152
84.01601616422897,181.64154503061295
84.56837181759302,185.0880391122677
70.96353919611938,183.4355377430031
78.99706120316019,177.1785318783301
71.00369044209386,185.57603921339796
84.90709516893901,184.25483412495487
70.10015474150627,185.26205827820505
83.09098350150587,182.35250876811574
84.07173353400982,182.09671232972673
80.43678175788725,177.91329624679986
71.91797594201573,184.80077311554626
84.94831036456779,183.41069154296042
84.12892174672778,182.02265633991067
78.47606822204648,177.0488767379404
70.35191750943332,183.99002584433313
70.96070579642567,183.45473823153682
79.5371979973347,177.49520001440658
71.42889811284496,184.28531835597803
70.13606894032038,184.38959737476148
83.8001381924289,182.26524113263736
82.69719309928131,182.33364794038133
81.2301543902832,177.33961141064046
70.1444824614597,185.0601175524081
79.49970363643907,176.01296415211195
82.79180014591893,182.84068960728914
71.09221059097153,184.03940513786526
72.29786723774755,185.85426632649427
83.8433589721505,182.16091595292482
82.22134638274497,184.46892574510505
80.71300943591773,178.10296287384298
79.88356589979463,177.26305932052233
68.52399891678596,185.05612265262167
80.65044837332088,178.0162087714783
69.40656501480325,183.94079330686827
69.58705949606195,185.41262512228005
70.90826684925206,183.50625039869567
71.39297190187332,183.74459705776127
79.89415121665725,177.79452473269671
79.85978926212422,177.21821824684625
82.74465624639052,183.62403536268067
82.81273688540865,182.80936638610427
83.42555013269046,183.25719244295698
83.68119373257873,184.4132580332294
79.67512715881323,176.69196062442134
85.36667902331214,183.49562245978518
71.0186278935108,183.08699909263746
80.1478941988209,178.2519393065284
70.85883577221077,185.26958051510584
83.5916244964676,183.44394585591505
68.44566075554495,184.58820118076414
83.44553003949464,181.70823110543012
70.66044699947896,185.0372474512718
83.25853749176113,181.73898482689893
80.5988730341238,178.41353689100973
79.9330306938687,177.42051637848786
81.32169637415106,177.50751393722635
82.6493258738176,182.6065526498124
69.98707388388698,184.7782160723932
71.59066022467024,184.4106153838238
80.38867136117005,177.650462097437
69.03178309818699,184.05735685815762
80.1397289823747,179.1061521146758
69.13993266544523,185.21613386267092
83.45813260866326,183.13315795330575
84.63633553218169,182.92969630724718
81.79509254042298,183.8382099798776
80.34130542368057,177.73215465019294
72.1804364259205,184.4590160250708
83.52898664234823,184.33455018413312
80.23168590504974,178.60444094507366
84.57979005534187,182.17709915869708
81.80485883578555,183.11806195456538
80.14945905011851,177.19087983011846
83.21328820525655,183.69409169490106
70.25171628537456,186.1108775195303
84.19059994464898,184.63468773564324
82.60096225073667,181.49367828689768
70.00415358782553,184.99714684369735
71.80091153238905,185.49136784483827
70.97023973137735,186.27510965691087
70.23894449554933,184.6398217852008
79.00824533482525,178.85678754135188
79.81603599312916,178.1216830398996
71.95782649290254,183.93689769559347
83.73887103027961,183.91215504974232
81.77672929834442,184.7392067885142
84.47315344729485,180.88072536369998
83.93335886153929,181.22688598368106
69.32143206099644,184.45592700196218
69.65257036774952,185.47193115411233
83.50465280179469,183.21845246792896
70.42544151557874,184.53589492881014
69.88718386520995,184.32104440765585
85.71795482284017,180.25862881863242
79.67528112847593,177.20297571256987
80.56360051386828,178.36816746515282
70.08985040129423,183.59356631151937
83.09806444285451,182.68229076479764
83.72331409125641,182.75374940514314
80.01071338222916,177.74516851048824
80.82997138756753,177.34245405811797
82.75558880789578,183.76559107829002
79.42871212117319,177.97532087287175
82.49524636474715,184.13674599099824
70.56283724124974,183.80552549414932
84.50378636427376,181.54081921030107
83.75608236519116,182.2778890244368
83.8157667625941,182.35696033109312
70.19351129590605,183.36518453604717
70.97201477349248,185.00876172518258
71.9518997480022,185.24627047667013
82.08862221131504,180.5659050596104
83.21843791489948,181.98140539646556
79.7395977088139,177.8852572401589
80.77080655153293,175.6564413672586
71.41728724749859,183.4247083369563
82.2075780485724,183.44869774324155
84.32036338036859,182.4295377393134
70.30314877477538,185.3201087481135
79.96086111856303,177.84997148989058
80.66248824463244,179.02361070246002
82.67847444638689,183.08283766358323
71.83796727636914,185.16251137269984
82.32634160565478,182.53775116776796
82.65731483713309,183.58502896492962
80.33968661663806,177.93745234511374
71.3592969431117,184.42621918394906
69.97985372311365,186.05019922322808
80.0289746463693,177.43034972325592
71.7387296754377,184.61542956798652
69.4467184835893,184.69685416045988
81.96400281778591,182.92131109289747
83.67030022529828,183.17908932524963
69.70649078561621,184.25484452030997
83.27204600660187,181.2900445974642
83.97503843459279,184.45837731090168
84.01103708468763,183.51508984156487
82.04288028743676,182.5876291452639
83.46253360675621,182.81638593042078
79.81657609068344,177.09528028426303
83.49969120314852,181.61663831252548
70.93372896157607,186.24815927838165
83.7232899344068,181.78566176488076
68.9046292736216,183.74189536775097
84.71896250937597,181.7169842494023
83.54591948365912,181.06141690731386
83.81348725503234,183.06863522298215
68.86248813758004,183.9673225662176
70.18703899549428,183.83839200854104
71.92617203088093,184.72691652794882
70.59763298041267,185.70359888153718
80.45441944910513,177.465622005471
71.88905623882188,185.1646817446727
70.92271519105296,185.9795900524769
83.52500902326534,183.1611898941972
79.22911756129498,177.2484254986768
84.16654355970395,181.74274478089708
80.32804484944629,178.73504404511942
79.47515011495776,177.4208430443043
84.06340301675006,182.50658581564994
71.07369410482892,186.2179147456992
80.86048912388337,178.08361445618587
80.2034342328888,176.6237424651879
84.09445497331188,183.84094263643112
70.24849025122946,184.8891651124277
80.05988023549095,177.99858522957766
83.00136326835295,183.71938711429198
82.08498933400686,182.92207343183796
69.13710087295999,184.7584101306979
71.19165898241639,184.42037103495625
79.2964177546506,177.732007479548
72.30154922808573,186.69800308224174
78.97282134527552,179.54327690774576
80.55169956783243,180.38743905550274
84.0278016907262,183.49444955559426
71.62804222673553,183.25062477364824
82.84525687501066,185.3491571512295
83.84552575466897,183.39015365541343
78.57840865391802,178.4802007333061
83.45407804640823,183.3522069442047
79.66966927600399,176.8995701760497
71.22477908725351,182.3585724227646
79.73179906143244,176.93820235240625
70.32006241883722,183.02077987126478
82.9343330110445,183.4570221439186
83.8766483001068,183.749392102277
78.32402337043382,178.45444252244624
70.5221882284123,183.61344822596737
80.84377581565195,176.8339003948043
70.73790599974015,185.1165076366204
82.42451463874711,181.48178706604855
77.0897888473787,176.4046050591315
82.15244750780404,183.09678721463933
71.4773485481644,181.96830901651956
82.98113877951909,184.32317953630618
70.19718669194188,184.16289117353384
79.17702918927822,176.89967102227172
81.63668605819451,183.73522287580568
82.35397109369849,177.01107554762643
70.98801956322711,184.26775642251278
71.48029353311216,185.70505634937143
78.85421959509108,177.39992506216578
78.39402534385192,177.24850295289488
84.01013495458282,183.6741257856237
84.3254331622405,182.55205095017996
82.16590445683744,177.3101732833311
72.46776993587721,183.8219543748505
83.57890718736851,182.95478990682142
79.75262365649019,177.30310420943943
78.38089918827534,177.2220204464013
71.45742414010219,183.50297438676907
72.32237001527062,183.72212344748837
79.38637277476218,178.886326080954
83.20965859124183,182.85477273747802
70.47902216033249,185.99494039441174
84.59883409135654,183.30320699953273
70.14102132810703,183.67786135748344
70.21026318607716,185.89057695653213
71.40856692747289,183.35912000004433
83.37512149810507,183.55427888867376
82.94918785601396,182.68649890820998
83.31864903195535,181.37224070592154
84.08477155489183,183.34587596098882
81.29323868735268,176.70679434760405
83.37657520990419,180.8159851953365
79.0944845147734,175.7017226719688
81.4829437626034,183.8698095203172
83.06620118880726,181.39094815323708
84.04556085497049,183.33712818276547
84.1072031749012,180.95912443499458
83.13224120293764,183.26846160935816
84.93610094780901,183.31403488677375
70.2639331928263,185.63602288861168
70.51513227767663,183.2193932867991
84.03696930320176,182.53463193197325
69.79040163799168,184.11816397383106
82.6783535726136,183.54707785329728
79.93868187874969,178.13118600539252
79.5681744805979,177.84400834120748
84.62613672740287,183.7934832217557
84.0415288866801,181.71634219072317
84.75150384280286,183.0402013135779
70.79090523937309,184.58627505596255
79.29994225674452,177.0875949024067
71.0280597158,182.78153948847032
69.0893632738909,185.5042025386238
71.03410924792365,184.54278164438287
83.13554154621313,183.85637114361685
71.16367775327853,185.83867029109933
83.91094764755672,183.52272445653256
81.16502217405721,177.86870748396126
71.33166824062485,184.92894224261283
79.98296300858989,177.82213798478213
82.86625940590892,182.02673884611798
79.24019261505627,177.7782552288254
79.60926156558986,179.20761898162652
80.47173692076571,178.75266554385172
83.32772968954542,184.37660459984414
82.49884776042352,181.4279434009044
71.24119847062695,185.75756765882934
70.59267559970061,184.10627764011687
79.25281431304307,177.8908231505805
70.13607753087793,186.34598894662284
70.68339162592453,184.22543809881307
82.43799531815162,181.8149048602071
71.68136609666678,183.75164860050808
83.93124431727122,183.0729498567202
81.01984918091263,178.58932595716448
69.61709252568849,184.88081583401245
83.26444547657508,184.9157380085727
70.28836252145496,184.22443063045566
83.52191217851065,182.33088913049397
81.09656737200673,176.83824677343202
69.2921630497645,184.6922548210994
84.33189318045977,182.26626209976732
84.51738932712192,182.12395274563403
83.97804808544684,183.6719547227399
83.53038026663477,183.09345797079737
81.28007196180674,178.9463550305488
83.7555629844223,181.9836125425374
72.60466673934818,182.47949661930045
78.85872938984689,178.0035946260788
82.11549083865906,179.4309511940433
72.20997339954447,184.53030820658762
78.58055861090988,178.41615492304288
81.30106721197552,177.71942374580436
68.54038955335065,184.59076780865533
83.526069075807,181.96393175302632
80.56922548822871,178.05019623718158
69.78200945034932,183.57157937250247
69.97143629611136,184.10503216499256
78.2717095887716,178.5903188625966
80.07331427978262,178.21192692313468
84.01054742464495,182.47483573122759
81.48479204960717,181.38954355807132
83.70102762620238,183.72300151481758
81.05757418570995,176.31512766351477
81.49058437609993,176.59507369518485
79.31034587908448,178.35124019201413
81.71834134539033,182.4320231740282
69.35255078440679,185.20536507707965
70.45667108431934,183.34458996971455
71.54369360751515,184.82772467813035
82.69398547716473,184.61329636618206
71.46171626546683,185.22725372079634
78.25227517194892,178.07113688234477
82.72336022670997,182.98263819348804
78.56400242219878,179.26118107471248
79.894008802862,179.02036812263287
71.21833366637446,184.37414331119595
71.38213209278776,186.16820099200615
83.75962098303086,183.23530346741788
83.49063746975588,183.20074879365131
80.92808205366067,178.87557176196754
69.88948352502688,185.64334789852404
69.4387572245914,184.23130610930465
79.29668081123201,177.18659376704517
83.90527565757215,183.15525798140968
69.99007161655184,184.2020219761481
83.40909036844222,181.7558374980545
70.72655509383294,184.99032783697177
82.74684144685699,184.72050673652626
71.13812237685946,185.88058816525228
84.3458855994151,181.07435916681425
85.39430844732453,183.37875651700216
83.99356178673419,183.91609859450725
71.30826706419676,183.64802480753417
80.73389391299932,177.4422994465152
71.17909570930993,185.37379843940283
78.47565539331474,176.3361764992223
68.26005275992662,186.04311586982357
80.60115393769361,177.4447192364089
85.36808196430147,183.43336369916554
71.30647622890626,184.95338373904147
70.08775238946723,183.2113242675436
70.71021948371697,186.20095596415362
79.21303118344557,175.53230378586488
79.33096712762391,175.46443549909156
72.73171597916517,184.81391961790828
71.5244660697276,185.06771271222004
81.14804334395012,176.6570412503984
79.67914020754793,177.75310423953078
70.88353392363047,185.84502799794237
82.58555666027816,183.85921439507672
83.9519240545136,183.43226938173746
71.35885924615795,184.67677513798657
80.69731899638937,174.6940191038751
70.39151945156863,183.1489022340876
78.80605456641999,177.73902804277787
81.67624786669172,178.28865262045954
81.24660110577258,178.56634735776396
83.90363907987611,181.81651340313073
80.57001353312343,177.59485086947882
79.84288693979347,177.83079141757585
70.03538156903556,184.66725216971238
70.89028929244407,187.22428546110316
80.60091745256435,178.93050594376024
70.37076998638025,186.2746835428616
82.7029861166313,183.31197619259336
69.18571080365902,186.69245768248237
71.24394650061521,183.60177517691454
83.68369430287657,182.7338065336893
72.28460888990102,184.5365757355838
80.27738039883792,178.16813458920467
83.20485271285088,183.0932355850837
79.56076677095861,180.3357150406811
81.87814118433904,182.81378867535096
72.1605175079763,183.92467489617627
69.89210025338502,185.60982842247017
80.77046604552797,176.22145167748351
70.58375591819748,184.53039056336377
82.81211072420915,181.73473945849184
70.25711693053375,184.30158397921338
70.39919869754935,183.99504583292725
70.89746248318849,184.05618761684468
83.94548012788353,182.90456591812625
79.44438999840074,176.12557864703646
70.13922336257802,184.41939452110745
79.4593315036616,177.90525985875394
84.31816157569074,182.99699761783452
70.93897175738783,182.75400450031373
71.94273352907607,182.36000471724728
80.04229959277914,177.5843071820454
82.3770349061166,183.2931084011055
83.01667019913951,182.68579340038374
80.7115598940608,177.16195063984472
84.12150601434098,183.27998891565255
83.40028922003036,181.392664246713
83.36133741460431,182.57132266064377
70.48003011378124,184.44431229477124
69.22028051224545,185.8565343205512
83.41252176789602,182.96803662784745
70.3771312989956,184.25187963514344
80.77170673077029,177.82693170378982
83.2770989221184,184.17339088771334
70.29744399252078,186.60209494884202
80.04101660164233,177.06914074725935
70.46010206227201,184.44963482879257
71.222672445287,185.60697997811099
82.19686169703775,182.33147411894046
79.97303590193589,177.98874236225376
73.20128624111229,184.1387316140376
69.11294160730071,184.9102052017844
84.00572012645084,182.09943026486727
82.62297940866716,183.20193951756616
82.9977295687118,184.21123620404052
81.80073744788025,182.58422038555634
71.19336647354947,183.0661846689816
79.07831292566746,176.6824860982243
70.4898756524316,186.44536924030174
81.50082839214454,182.98286816965117
81.08159413455714,176.274841000364
83.85336225910538,180.75739607095733
70.72147753338659,184.44584915434746
69.7369848834818,184.40581254843855
82.96843806382515,182.49994109801833
80.2508078969226,179.3746239004393
70.63228499660707,184.0265117990891
83.17157036299565,183.76068042068982
68.8106040927097,185.99958051635014
79.91923105622543,177.4539071342276
69.81390218683393,184.78774817682103
80.89739257950846,177.27177219651585
82.20403416492385,183.29144359477903
70.13945268043972,185.49620981086892
83.95463203412842,182.6456697260478
81.95369778682371,177.3834101011074
79.03091822680413,178.47095818685722
79.05115961702538,178.2784916131204
80.97529395580766,178.27477801043636
69.37901541226023,184.73345938211315
71.56018566033583,184.6522764442474
81.70005467025071,183.566086297187
80.55488692605503,178.71943773545547
83.94150470635886,181.34920737338595
72.5227121229183,184.31512073509256
79.36293553779218,175.9284229323491
79.80117390663875,178.86923356567348
81.5185196635026,178.32400204073303
81.35343506223384,176.75097001400593
69.31584467152942,184.19216882593986
83.0249035083184,179.01713953049955
83.29562420650707,182.15785184961442
80.6947327294721,177.9349356654019
70.86531339790791,184.39051425692895
82.39723629096024,183.35083652945156
83.83960502583525,182.44966000501844
78.99385881474905,176.45415256871382
83.39419480947043,181.9816726022232
79.9673638290439,176.1330492108148
83.49692568742515,182.87185107777088
72.17056757381576,185.32644574463538
80.73052652542532,176.6859921261622
82.67378544725369,183.56184265256866
83.44149898921297,182.86355654058505
79.52733760580075,177.63111898503482
82.16813166901221,181.66352888174615
81.66032328361136,182.395750460386
80.42593064684705,177.26180541424753
84.59852286194526,182.6458257584321
81.82076811474711,181.3882062748215
82.83125439683886,183.2784735255193
79.36882506917419,178.40859130568722
81.163644253979,176.77352267057455
69.46989993036117,184.3225126418563
82.4485947642778,182.12468030612794
84.93274462991972,181.56063212015405
80.7629552166839,176.8225483562946
72.1632539242949,184.6326839773034
84.14126781740578,183.59616768751442
69.96156337100487,184.62567692608556
80.5706829700628,176.8763524337964
81.12431232889543,177.65150362747266
81.60596988219272,182.8814740367839
79.43095685867152,178.18239301978986
82.16066347794083,176.9391387491985
83.96936828902118,183.15414986976708
81.15113746749812,177.80763369195145
80.66333976692837,178.3316468021689
81.48542231166783,184.05225969399
73.21939547177752,183.87143877578717
79.09245524103243,176.5419734567348
84.91241372496732,182.4395700270451
83.57630408259486,179.84759761593295
85.04803387488562,181.30882248455603
78.93514578162359,177.4023890106181
70.15071575566114,182.19635013408757
71.33915780197636,184.908730404256
84.66996408960833,182.47095555427538
79.14050192357945,177.5217545825867
68.99185984656128,184.80329641875392
83.24636634497264,182.02906140280297
69.9518761609425,184.09911005352595
69.40282333391932,186.06064620567057
79.24656720920476,178.28015403312028
84.00248399320606,182.96138375868972
83.81507776568023,182.53752402725544
71.57690645226565,185.20316770570022
80.37777704244297,177.96513676718826
71.36055104241706,184.69578084141517
71.05571789598139,184.09724479123426
68.96866329663655,185.5024839040744
80.98944514411903,176.00143035027315
81.89632748685088,183.54015781306578
81.87101664802847,181.61163857198704
79.09233550213104,177.3867676524606
81.42663044365912,177.85673679034662
83.46628158368634,182.80842397291056
79.65832033765358,177.73623811487008
81.16556331494868,179.8629628624107
83.176310507168,184.18840160407697
80.83117296336249,178.71075553554985
70.86175313871006,185.0702406973243
80.2092317782094,177.48168284033918
84.59646701994899,183.98591132195665
85.5578652634046,183.2866749416604
82.76776677860789,183.1837268653862
72.93857005078868,182.26834569044385
69.47547829987934,185.16782694893305
82.80082434874943,181.78051620539935
83.24968034800114,183.77119213482732
70.78614020941328,183.86168182262733
78.79604136070428,178.3146499119811
72.04221178727059,183.75015359834708
71.07081696789587,185.79611028474383
71.0634013666652,185.2941957040689
81.16087138934273,176.21882924613064
71.57814733246283,184.02497234773884
79.13866527120798,177.57080275550075
69.80406983533483,184.45638669266697
84.15768343203557,184.1416696610776
81.01442555917069,177.36895849529643
70.04171192540224,184.97741177169559
69.92733169993727,183.45742398009332
83.06394361955894,183.73893138742747
80.78477526057506,177.89238323619998
84.68561114259222,181.72068452538372
78.48585419666392,176.79479754596255
80.80930270674821,176.91345974027325
83.00567906239804,182.07246825160843
81.44776310454235,182.5086154867218
70.24714965279509,182.86364974230116
71.13616553021765,185.99050413934978
79.21204658448404,177.6320552147931
83.70505554772387,182.5985876207224
84.35737563739188,183.10258736532617
70.77240149450019,183.2551827904116
81.14950690389675,180.5591217960677
80.44926819510461,178.57896583204825
79.82631045395168,176.9413768246812
70.31616115530629,184.4284582827102
69.72763605496655,183.66726316944215
71.0339107936235,184.32230185547948
81.90562174856356,182.33680259893706
80.48168042959851,177.33326364625054
79.07634417213448,178.05968246645085
80.39177966105903,177.09066944895736
71.13216562589702,186.08977508772014
84.76189226878806,182.75882183452083
70.39394047735057,187.80277460759973
83.70287970374955,181.9933954522932
85.0070605931233,183.3669512807041
72.41166359697876,184.3551173320196
84.27595199669892,184.9339427090241
71.98685215322068,183.67307919887068
80.55587916900276,178.4155044425634
72.1734296547823,185.13332571606261
82.58835035767329,183.6441174187846
81.65842850440768,178.91075773735005
68.76588330262729,184.02882771118533
71.42848161278624,185.9311626064708
71.07620579630489,184.94630235186284
79.05007185892572,178.4754284084404
79.95977097214343,179.28641254992203
71.2970951689567,184.7941106759318
79.03546393822276,178.67138655690903
70.89456165036026,184.67531459276177
70.19254650563013,183.77845356145966
84.56475992730702,180.32156282284592
83.02647950845554,182.84508553323252
82.507206536033,181.9180131914321
83.91719798729103,182.269188646188
70.48226613937166,185.5226492622053
82.61389556742265,176.84755100965572
79.63541959289712,178.32980124873038
70.58605565434371,183.01816426216837
82.34148388451415,181.3042282942612
79.77634297354255,178.2833067092169
83.92740542064588,184.36276724964094
80.8074208378873,179.01962832643798
79.45933954841794,179.01455983173776
81.4549684475196,181.83494288699245
72.35008059227698,183.9540568182006
79.88041270796137,176.49735569135782
70.64632251844736,185.52208461734133
81.99119508093776,183.11042674189372
70.19185046737363,183.53258923612233
79.65986803702735,178.78736976783173
80.98486490197608,178.15033619229118
